"NUMERO_CUENTA","NOMBRE_MENU","NOMBRE_RESTAURANTE","CANTIDAD","ENTREGADO"
"9899593627","sofadayswant","Nlounge",5,"1"
"205","towordsrabbit","Nlounge",12,"1"
"6506223043","sidekickthrowshould","Nlounge",17,"0"
"4171730903","ondocaptain","Nlounge",16,"0"
"7588424428","theylotscaptain","Nlounge",2,"0"
"4479187265","hattreesshould","Nlounge",1,"0"
"3010962837","shepherdinwho","Nlounge",14,"1"
"8525896106","writewritesacrifice","Nlounge",7,"0"
"248","thekeyslibrary","Nlounge",14,"0"
"8485328696","computergoodthey","Nlounge",17,"1"
"7953424305","washavethe","Nlounge",16,"0"
"1981716265","endskeyssits","Nlounge",14,"1"
"4286903760","rescuesuspensepique","Nlounge",8,"1"
"5802203855","buildwhilehad","Nlounge",8,"1"
"6157718052","planeroomball","Topicstorm",6,"1"
"1273036125","whenbuildmoved","Topicstorm",7,"1"
"217","headphoneswordsends","Topicstorm",2,"0"
"2280967453","keysislandhave","Topicstorm",18,"1"
"2655804923","wornrabbitsofa","Nlounge",1,"0"
"7806090911","or maybefindmoved","Nlounge",14,"0"
"8485328696","sillwillshould","Nlounge",5,"0"
"286","alwaysnumbersroom","Nlounge",7,"1"
"7913549010","wasfindlock","Nlounge",10,"0"
"1365017713","iswindowdo","Zoomdog",19,"1"
"9168567409","rabbitbadlyspeed","Zoomdog",9,"1"
"2183246650","hidlostleader","Zoomdog",19,"0"
"62","ofislandbuild","Zoomdog",7,"1"
"7027543792","numbersdieda","Zoomdog",19,"1"
"6328766983","dieddieddad","Zoomdog",10,"1"
"5117002808","worngeneratedghost","Zoomdog",6,"1"
"4390798325","itsodreams","Zoomdog",6,"1"
"9382266629","lostonvisions","Zoomdog",16,"1"
"4090181880","automaticallylockelse","Vinder",14,"0"
"3810607432","arethroughball","Vinder",8,"0"
"2620496315","orlistleader","Vinder",9,"1"
"9212272418","ismyill","Vinder",7,"1"
"1155413466","ghosthidwho","Vinder",12,"1"
"53","bangingwhatghost","Vinder",3,"0"
"4397658600","smokesillghost","Vinder",16,"0"
"4981441432","sillrescueends","Vinder",17,"1"
"8303012134","demandedlostmany","Vinder",3,"1"
"5339707550","it'sopenlock","Nlounge",10,"0"
"8457532036","boonhotlibrary","Nlounge",12,"1"
"6545880876","illwarpso","Nlounge",3,"0"
"190","offoundare","Nlounge",14,"0"
"2119635120","interesttheof","Nlounge",16,"0"
"7944781244","wantwantwant","Nlounge",3,"1"
"7613465683","incaptaindied","Nlounge",13,"1"
"4327849140","daysspeedthey","Nlounge",5,"0"
"2129069103","computerdayswrite","Nlounge",17,"1"
"7083476380","domuchthrough","Quamba",12,"1"
"9605187851","dreamsiscold","Quamba",15,"0"
"3943865374","wornsacrificewhile","Quamba",4,"0"
"1167716251","wicketsecretlysill","Quamba",9,"0"
"8260426831","whenendingor maybe","Quamba",3,"0"
"6158499070","smokewebmonster","Quamba",5,"0"
"7518827966","windowwebcold","Quamba",2,"1"
"263","whitearewe","Quamba",5,"1"
"5729850445","dayscomputerdo","Quamba",16,"0"
"5321406368","shouldwordsin","Nlounge",7,"0"
"275","incomputermuch","Nlounge",15,"1"
"222","peopleendshat","Nlounge",13,"1"
"7542094882","manmonstercold","Nlounge",16,"0"
"2699371513","iswhatwaited","Nlounge",4,"1"
"234","endstooksits","Nlounge",7,"1"
"1626086093","piqueaskedlibrary","Nlounge",4,"1"
"5660297908","whencameno","Nlounge",3,"0"
"5657309854","windowshepherdis","Nlounge",14,"0"
"6225565789","whatdemandeddreams","Nlounge",18,"1"
"2769040305","shoulddaysisland","Abatz",10,"0"
"2778389299","arewhatfrom","Nlounge",12,"1"
"1066946708","sillhotshould","Nlounge",19,"0"
"1642067569","rabbitprobablyhid","Nlounge",5,"1"
"4433196544","theybadlyhot","Nlounge",10,"1"
"2921479533","inwindowred","Nlounge",8,"0"
"4804161418","fromplanethey","Nlounge",14,"1"
"2141396328","probablycodesacrifice","Nlounge",14,"0"
"9227355405","isaregenerated","Nlounge",9,"1"
"9926925940","automaticallyballlock","Nlounge",5,"0"
"2803848838","tohaveworld","Nlounge",10,"1"
"6288547383","hotopenso","Nlounge",5,"1"
"4542989265","openendingit","Nlounge",19,"1"
"71","hatboontext","Nlounge",18,"0"
"181","withnumbersthey","Nlounge",16,"1"
"2274262788","fireorhold","Nlounge",17,"0"
"3630854804","shouldtheyare","Nlounge",8,"0"
"7520929310","webuntilwhen","Nlounge",3,"1"
"7392939544","haveendsare","Nlounge",2,"1"
"7827319608","wicketasserthad","Nlounge",19,"0"
"3904995346","discoveredbooksmonster","Nlounge",2,"0"
"9","theywebplane","Nlounge",6,"1"
"4996408597","ofroomenter","Nlounge",11,"0"
"5413164818","frompiquehat","Nlounge",2,"1"
"2401772383","hidfiretrying","Nlounge",1,"0"
"278","piquefirerabbit","Nlounge",8,"1"
"2099536839","secretlygoodweb","Nlounge",8,"1"
"239","rescuefindlots","Nlounge",4,"1"
"4083235142","dreamsasdemanded","Nlounge",11,"1"
"4","magneticwithfrom","Nlounge",8,"1"
"23","hotorworld","Nlounge",9,"1"
"4275120252","hotdiedfrom","Nlounge",12,"0"
"68","lightaboutwe","Nlounge",4,"1"
"124","soaboutfire","Nlounge",11,"0"
"188","askedalwaysisland","Nlounge",6,"0"
"77","whilehandledlock","Nlounge",1,"1"
"101","alwaysprobablyhid","Nlounge",8,"0"
"6654164757","dosacrificeassert","Nlounge",7,"0"
"188","bangingtheycomputer","Nlounge",19,"0"
"6156800130","crashcaptainsuspense","Nlounge",3,"1"
"3912885775","shouldwhilewicket","Nlounge",6,"1"
"9146616035","peoplecodemuch","Nlounge",7,"0"
"8616369261","from sofa","Nlounge",13,"1"
"5581306550","web out","Nlounge",5,"1"
"9340993179","web out","Nlounge",4,"1"
"4188360474","banging from","Realcube",14,"1"
"4261538204","room shepherd","Realcube",19,"0"
"7268307490","hatch lost","Realcube",1,"1"
"1690616144","ship always","Realcube",8,"0"
"2150603051","ball they","Realcube",6,"1"
"3054074326","room sofa","Realcube",1,"1"
"2190813294","trying island","Realcube",13,"1"
"8906484081","ends people","Realcube",14,"0"
"4327849140","ending probably","Nlounge",6,"0"
"1006452650","moved ball","Nlounge",15,"1"
"5803181479","speed days","Nlounge",18,"1"
"3904995346","came this","Nlounge",6,"1"
"8656588883","ending are","Nlounge",3,"1"
"3275919410","hold worn","Nlounge",4,"0"
"7843272819","sits caves","Nlounge",19,"1"
"1070297622","caves show","Nlounge",17,"0"
"2867824928","rabbit rescue","Nlounge",6,"0"
"5021447066","sidekick to","Nlounge",8,"1"
"5172780497","good no","Nlounge",8,"0"
"2099536839","shepherd rabbit","Nlounge",5,"1"
"9227355405","probably no","Nlounge",19,"0"
"5190095289","ship with","Nlounge",11,"0"
"9617646220","died through","Nlounge",4,"0"
"8827839221","to open","Nlounge",12,"0"
"2699337789","ship with","Nlounge",7,"1"
"4188360474","what find","Nlounge",2,"1"
"1951634636","want secretly","Nlounge",2,"1"
"0657021521","words headphones","Nlounge",1,"0"
"0862120499","in monster","Nlounge",4,"0"
"3071017648","red rabbit","Nlounge",5,"1"
"2941715980","I wicket","Nlounge",17,"1"
"1550044531","computer dad","Nlounge",2,"1"
"0948526691","came this","Nlounge",3,"1"
"7854703709","to open","Nlounge",2,"1"
"7293559613","ship worn","Nlounge",3,"0"
"2696587137","waited show","Nlounge",6,"0"
"6213340001","who write","Nlounge",4,"1"
"2054075049","trying should","Nlounge",14,"1"
"9624308479","of do","Nlounge",12,"0"
"3361015586","badly smoke","Nlounge",13,"1"
"5979420918","light throw","Nlounge",5,"0"
"6272388612","from sofa","Nlounge",9,"0"
"8550288913","write ship","Nlounge",3,"0"
"8522225422","it library","Nlounge",18,"1"
"6491999153","shepherd rabbit","Nlounge",17,"1"
"9923006291","light throw","Nlounge",11,"1"
"0791258494","library to","Nlounge",12,"1"
"3153315952","want secretly","Nlounge",4,"1"
"0205707981","shepherd rabbit","Nlounge",9,"0"
"8712557768","out many","Nlounge",4,"0"
"5636952715","much show","Nlounge",17,"0"
"9753879573","pique was","Nlounge",19,"0"
"3569696019","moved ball","Nlounge",11,"1"
"1081632196","lock write","Nlounge",16,"1"
"3101534229","what find","Nlounge",2,"1"
"7409969943","open through","Nlounge",5,"1"
"7300288309","probably no","Nlounge",9,"1"
"7406424216","out many","Nlounge",13,"1"
"9360695088","ship with","Nlounge",3,"1"
"2243525009","banging many","Nlounge",2,"1"
"8556159609","wrong computer","Zoomzone",4,"1"
"3584200314","are lots","Zoomzone",7,"0"
"5885024547","computer days","Zoomzone",7,"1"
"9479036547","lots shepherd","Zoomzone",10,"0"
"6042225524","hold to","Zoomzone",12,"1"
"2119635120","warp hid","Zoomzone",7,"0"
"7037907678","books good","Zoomzone",8,"1"
"2289888841","sidekick to","Nlounge",9,"0"
"175","lostmagneticweb","Nlounge",6,"0"
"2699337789","hatchwebof","Nlounge",19,"1"
"6654578686","tolightfire","Nlounge",4,"0"
"3005633977","magneticsecretlywarp","Nlounge",13,"1"
"1348059899","wheninterestasked","Nlounge",8,"0"
"4542989265","incodewe","Nlounge",3,"1"
"70","soendingman","Nlounge",10,"0"
"9600801509","listendingwhile","Nlounge",5,"0"
"6545880876","nobuildsomething","Skyba",1,"1"
"295","smokesillto","Skyba",13,"0"
"7479560362","werabbitdiscovered","Skyba",15,"0"
"196","leaderdadheadphones","Skyba",8,"0"
"8408620252","goodlistto","Skyba",2,"0"
"3801124058","arewilllight","Skyba",10,"0"
"2897275684","isnoa","Skyba",2,"0"
"47","whatlotslost","Skyba",7,"1"
"170","itwindowhot","Skyba",16,"1"
"63","whatlotscode","Nlounge",13,"0"
"4207017308","whatmonsterhatch","Nlounge",16,"0"
"9168567409","untilofdied","Nlounge",4,"1"
"1664979716","willhandledroom","Nlounge",12,"1"
"7806090911","generatedshowwarp","Nlounge",7,"1"
"1866790902","shepherdwrongcold","Nlounge",15,"0"
"1018384362","incavescaptain","Nlounge",7,"0"
"43","lotstowaited","Nlounge",15,"1"
"9899593627","coldarewhat","Nlounge",12,"0"
"8882341962","leaderroomof","Nlounge",3,"1"
"5349479782","itaboutin","Nlounge",19,"1"
"1571715746","hadbangingweb","Nlounge",18,"0"
"8408445118","shipdreamsdad","Agivu",14,"0"
"282","dosidekicksecretly","Nlounge",11,"1"
"1339658533","cavestowhile","Skipstorm",10,"1"
"9728492629","hatmanyis","Skipstorm",5,"1"
"229","handledotherssofa","Skipstorm",14,"0"
"7518827966","endsdiscoveredin","Skipstorm",12,"1"
"8635768260","constantlyisfrom","Skipstorm",14,"1"
"4394622268","sidekickcomputerwicket","Skipstorm",3,"1"
"8212594026","rescuemancode","Skipstorm",9,"1"
"134","movedintrying","Skipstorm",12,"1"
"3883308338","planeor maybewords","Skipstorm",15,"1"
"251","handledismuch","Skyba",14,"0"
"4279562331","sofatelevisionbooks","Skyba",17,"1"
"183","thisnocame","Skyba",1,"0"
"6401444656","piquewhatbooks","Skyba",11,"1"
"9163011438","treeshatend","Skyba",11,"0"
"3","warpendsisland","Skyba",16,"1"
"6956090467","probablyhidshepherd","Skyba",16,"0"
"243","bangingmagneticsmoke","Skyba",4,"0"
"9151820763","magneticboonworn","Skyba",3,"1"
"6307467498","camethewarp","Nlounge",6,"1"
"2032181849","isreddreams","Nlounge",13,"1"
"7353973535","aswordssits","Nlounge",16,"0"
"4083235142","iswantwas","Nlounge",18,"0"
"8935313804","sofafireI","Nlounge",19,"1"
"1519360356","isballothers","Nlounge",12,"1"
"5699300755","theydowant","Nlounge",9,"1"
"249","dreamsIfire","Nlounge",2,"1"
"3354762963","rabbitasserthave","Nlounge",3,"0"
"240","piquethrowisland","Quatz",14,"0"
"6930931423","textwhereof","Quatz",1,"0"
"9600801509","roomsomethingshould","Quatz",13,"0"
"4056776739","wrongitor maybe","Quatz",6,"1"
"9146616035","initbuild","Quatz",9,"0"
"162","wornspeedhid","Quatz",14,"1"
"1208973122","sacrificetheywho","Quatz",16,"1"
"9536377764","smokeawrong","Quatz",3,"0"
"7863021261","wantsmokealways","Quatz",14,"0"
"209","orwithmany","Nlounge",1,"1"
"6339539881","hatchendhandled","Nlounge",4,"0"
"15","camehaveisland","Nlounge",11,"1"
"4279562331","waitedmanworn","Nlounge",16,"0"
"4027756895","suspensekeyswindow","Nlounge",7,"0"
"3471465143","inhaveto","Nlounge",9,"0"
"73","pullsitsvisions","Nlounge",6,"0"
"7118059362","holdspeedcold","Nlounge",16,"1"
"1981716265","soashid","Nlounge",5,"1"
"167","hatorsofa","Nlounge",4,"1"
"1825061561","piquealwaysmonster","Nlounge",14,"1"
"5172780497","amagneticplane","Nlounge",11,"0"
"4603332006","smokeit'sgenerated","Nlounge",19,"1"
"4384174817","ballislandworn","Nlounge",5,"1"
"3584200314","ghosthotwhite","Nlounge",14,"1"
"9042653567","frominleader","Nlounge",1,"1"
"6328766983","outalwaysothers","Nlounge",15,"0"
"6154916122","numberswilla","Nlounge",9,"0"
"7228277067","outnumbersshepherd","Nlounge",13,"1"
"233","awewhen","Nlounge",1,"0"
"91","wheretofire","Nlounge",4,"0"
"236","or mayberoomelse","Nlounge",15,"0"
"3803185301","computernumbersto","Nlounge",3,"1"
"9667751739","bangingshiprescue","Nlounge",7,"0"
"9189800537","webwaitedassert","Nlounge",10,"1"
"5007506360","fromtexta","Nlounge",18,"1"
"8709487165","holdtheyhid","Nlounge",16,"0"
"202","piqueboonghost","Nlounge",8,"1"
"6127818989","roomshepherdwhat","Nlounge",17,"1"
"2054075049","shipwhatnumbers","Nlounge",7,"0"
"1825061561","apiquered","Nlounge",3,"0"
"9735833230","throughspeedhid","Nlounge",19,"0"
"4852018567","waswhileroom","Nlounge",9,"0"
"2054492762","piquedreamsprobably","Nlounge",12,"0"
"183","numbersshouldwhere","Nlounge",18,"0"
"4886098105","worldmagneticwrite","Nlounge",17,"1"
"1681269525","probablyghostthis","Nlounge",18,"1"
"2114250886","sofasofathrough","Nlounge",4,"0"
"8739847005","ittowith","Nlounge",19,"0"
"2441441559","boonuntilis","Nlounge",7,"0"
"1637108094","interestshowtext","Nlounge",19,"0"
"304","shepherdbuildlibrary","Nlounge",13,"1"
"8792307138","dadtheywhere","Nlounge",10,"1"
"69","magnetichidwas","Nlounge",7,"1"
"8921196660","insofaabout","Nlounge",3,"0"
"6142332107","whatboonshepherd","Nlounge",12,"1"
"7999901757","foundsuspensein","Nlounge",4,"1"
"158","textboonsomething","Nlounge",7,"0"
"1474083802","suspensearethrow","Nlounge",5,"0"
"7392939544","computerdayswrite","Nlounge",5,"0"
"3682839488","muchbangingrescue","Nlounge",9,"0"
"2264906054","assertboonwith","Nlounge",2,"1"
"4442967476","sidekickorit","Nlounge",18,"0"
"8","hatrescueheadphones","Nlounge",9,"0"
"46","boonaor","Nlounge",1,"0"
"1681269525","numberssmokeas","Nlounge",9,"0"
"7221736911","otherstookthrow","Nlounge",10,"1"
"2506295011","sofashepherdtelevision","Nlounge",6,"0"
"5521421512","firetheycame","Nlounge",5,"0"
"8409998529","willassertwindow","Nlounge",6,"1"
"4710981589","somethingwaswith","Nlounge",17,"0"
"143","booksbooksthrow","Nlounge",7,"1"
"7913549010","endlocksofa","Nlounge",14,"1"
"6689456181","or maybethroughtook","Nlounge",2,"1"
"5729850445","wicketitlibrary","Nlounge",16,"1"
"7300288309","isorhot","Nlounge",5,"1"
"8363295932","televisionworldso","Nlounge",9,"1"
"5007506360","televisionwithhandled","Nlounge",13,"0"
"7053043825","weshepherdred","Nlounge",3,"1"
"261","lockmovedinterest","Nlounge",16,"0"
"8127241596","thispeoplealways","Nlounge",18,"0"
"6510942198","islandnowhen","Nlounge",4,"1"
"7638006006","whonumbersare","Nlounge",14,"0"
"269","isholdon","Nlounge",15,"1"
"4941562867","outwhileconstantly","Nlounge",7,"1"
"9640929320","endstheyon","Nlounge",15,"1"
"7424202219","camesolost","Nlounge",6,"1"
"7520761003","shipitno","Nlounge",10,"1"
"8522225422","islandboonman","Nlounge",17,"0"
"2941715980","theypullhad","Nlounge",2,"1"
"1066946708","dadsilltook","Nlounge",18,"1"
"3170498518","ghostit'sgenerated","Nlounge",8,"1"
"6120958342","hatchlightsidekick","Nlounge",15,"0"
"8917409065","leadertheycomputer","Nlounge",2,"1"
"9140484738","wornlistghost","Nlounge",2,"0"
"3621079605","aredoball","Nlounge",13,"0"
"7553163864","askedfindfrom","Nlounge",4,"0"
"152","cavescameto","Nlounge",11,"0"
"8705659159","roomhadassert","Nlounge",4,"1"
"5708256897","islandorsomething","Nlounge",8,"0"
"5491775036","webIbadly","Nlounge",2,"0"
"47","speedendsuspense","Nlounge",11,"0"
"6400037923","docavesautomatically","Nlounge",13,"1"
"2991108902","constantlymonstersits","Nlounge",16,"1"
"4367363887","planedemandeddays","Nlounge",12,"1"
"4440442070","sofireI","Nlounge",9,"1"
"6165841112","whentookassert","Nlounge",1,"1"
"3569696019","camemanalways","Nlounge",17,"1"
"3864260369","dreamssecretlywhen","Nlounge",2,"1"
"81","outor maybemuch","Nlounge",5,"0"
"4606842385","or maybewhenthrow","Nlounge",1,"0"
"7803659939","wornmanybooks","Nlounge",4,"0"
"3864260369","monstergeneratedrescue","Wikido",4,"0"
"6108983668","opencavesbanging","Wikido",12,"1"
"8408445118","aresecretlyhold","Wikido",14,"0"
"5349479782","endingareautomatically","Wikido",17,"1"
"9605187851","cavesthisit","Wikido",6,"0"
"3318155884","keysonmoved","Wikido",18,"0"
"1571715746","theyvisionsof","Jaxworks",18,"1"
"7480375124","lockshipfind","Jaxworks",18,"0"
"3782112556","televisionfindlost","Jaxworks",1,"0"
"3819687109","bangingbookswarp","Nlounge",19,"0"
"5729850445","waitedautomaticallytrying","Jaxworks",9,"0"
"6852459760","areconstantlycold","Jaxworks",18,"1"
"266","secretlyoutof","Jaxworks",19,"0"
"22","whatalwayscaves","Jaxworks",17,"0"
"7558795138","sillcamenumbers","Jaxworks",8,"0"
"131","endingwaitedI","Jaxworks",17,"0"
"6956090467","captaincrashasked","Jaxworks",10,"0"
"9874593149","whenshepherdman","Nlounge",8,"0"
"180","firedreamswill","Nlounge",18,"1"
"6689456181","whenhadship","Nlounge",10,"1"
"280","wewebtext","Nlounge",9,"0"
"134","shepherdpiquewaited","Nlounge",9,"1"
"7118059362","roomshepherdwhat","Nlounge",2,"0"
"264","dreamsheadphonescrash","Nlounge",13,"0"
"12","boonwheregenerated","Nlounge",7,"0"
"8332578158","discoveredwascomputer","Nlounge",5,"0"
"2274262788","rabbitmanybuild","Nlounge",2,"0"
"8840030727","librarylistsuspense","Nlounge",11,"0"
"3","fromconstantlyshow","Nlounge",6,"0"
"192","foundmovedwicket","Nlounge",19,"1"
"80","wastoprobably","Nlounge",12,"0"
"8441982567","hatpulluntil","Nlounge",14,"1"
"163","toboonor maybe","Nlounge",8,"1"
"4604607890","crashrabbitfind","Nlounge",15,"0"
"58","handledleaderpeople","Nlounge",6,"0"
"293","coldlotswhat","Nlounge",16,"1"
"3803185301","computergoodthey","Nlounge",1,"1"
"7389643129","buildcametrying","Nlounge",2,"0"
"89","shepherdpullasked","Nlounge",6,"0"
"58","boonmuchtrees","Nlounge",13,"0"
"146","constantlygoodautomatically","Nlounge",17,"1"
"5729850445","automaticallyonautomatically","Nlounge",17,"1"
"7894294579","theysomethingend","Nlounge",9,"0"
"9839490622","coldplanewill","Nlounge",5,"0"
"7037907678","tonumberscaptain","Nlounge",16,"1"
"9753879573","shouldtheyare","Nlounge",10,"1"
"4756411013","dreamsarepull","Nlounge",13,"0"
"6339539881","asashow","Nlounge",17,"1"
"6819202295","wasshouldsits","Nlounge",15,"0"
"2994337805","fromsacrificeit","Nlounge",17,"0"
"7113860657","handledwilldad","Nlounge",6,"0"
"8709487165","isholdsill","Nlounge",12,"1"
"9846750526","thedreamsbooks","Nlounge",1,"1"
"9828944701","lostcamesofa","Nlounge",13,"1"
"6142555533","listcaptainvisions","Nlounge",4,"1"
"2249828086","planeoutlots","Nlounge",13,"1"
"6739509675","foundholdwords","Nlounge",14,"1"
"9116877665","nowantman","Nlounge",11,"1"
"2699337789","muchdayscaves","Nlounge",9,"1"
"206","wheremycrash","Nlounge",5,"0"
"2231699302","othershidhatch","Nlounge",13,"1"
"2438554300","bookswasit","Nlounge",16,"0"
"1257954740","wantpullmy","Nlounge",7,"1"
"8684170793","sitsshouldfind","Nlounge",16,"1"
"15","headphonesgeneratedkeys","Dabshots",10,"1"
"2742885970","demandeditwant","Dabshots",1,"0"
"4540353128","rescuemovedwith","Dabshots",6,"0"
"5016111641","dayswindowautomatically","Dabshots",3,"1"
"3274612174","wordsmanit","Dabshots",7,"1"
"8455896812","wemonstermuch","Dabshots",18,"0"
"3765555606","tryingshouldill","Dabshots",1,"0"
"5951661975","it'stheyhat","Dabshots",11,"0"
"4056776739","crashdosuspense","Dabshots",16,"1"
"6164501808","tryingsidekicklock","Nlounge",5,"1"
"155","throwwassmoke","Nlounge",9,"0"
"6784751826","badlywaiteddo","Nlounge",19,"0"
"4072252951","treeswronghave","Nlounge",7,"1"
"2037600784","wordsvisionsbuild","Nlounge",17,"1"
"3047822144","magneticgenerateddied","Nlounge",15,"1"
"3071631236","treesleadermy","Nlounge",15,"0"
"300","muchhaveit","Nlounge",14,"1"
"237","aswhenshould","Nlounge",4,"0"
"5073598870","rescuewhitealways","Nlounge",16,"0"
"7480375124","ghostIcame","Nlounge",1,"0"
"284","hatboontext","Nlounge",5,"0"
"6154916122","myofdays","Nlounge",15,"1"
"5007506360","visionstowe","Nlounge",5,"0"
"2701998558","worldwhiledemanded","Nlounge",7,"0"
"6322262881","warpenterdays","Nlounge",16,"1"
"5943582455","wheresitsheadphones","Nlounge",7,"1"
"7690941794","havebookshat","Nlounge",15,"1"
"9189800537","diedmovedmonster","Nlounge",1,"0"
"3814199672","throughsitswords","Nlounge",16,"1"
"2645689765","untilislandsits","Nlounge",12,"1"
"2798624297","bangingroomwhat","Nlounge",19,"1"
"1329627449","builddodays","Nlounge",15,"0"
"7520929310","diedpeoplehandled","Nlounge",1,"1"
"245","movedbuildshould","Nlounge",19,"1"
"6262557864","wherethissidekick","Nlounge",17,"1"
"193","areshepherdrescue","Nlounge",15,"1"
"9213889964","dadelsemagnetic","Nlounge",19,"0"
"112","leadersillcomputer","Nlounge",4,"1"
"2129069103","hothoton","Nlounge",15,"0"
"82","tryingtheycrash","Nlounge",7,"0"
"1273036125","inroompique","Nlounge",12,"0"
