"ID_BAR","ID_BEBEDOR","HORARIO","FECHA_ULTIMA_VISITA"
42,351,"nocturno",28-SEP-11
1,23,"todos",11-SEP-11
30,262,"todos",18-AUG-11
4,923,"todos",16-SEP-11
13,627,"nocturno",29-AUG-11
21,571,"todos",14-AUG-11
26,148,"diurno",16-AUG-11
21,124,"diurno",22-AUG-11
47,267,"diurno",14-SEP-11
41,453,"diurno",28-AUG-11
49,1,"diurno",14-SEP-11
49,527,"diurno",21-AUG-11
44,399,"diurno",09-SEP-11
40,756,"diurno",26-SEP-11
3,144,"diurno",11-SEP-11
4,195,"diurno",20-SEP-11
41,310,"todos",25-AUG-11
51,586,"todos",26-AUG-11
45,189,"todos",02-SEP-11
49,724,"diurno",06-SEP-11
56,590,"diurno",06-SEP-11
52,832,"diurno",16-AUG-11
10,701,"diurno",02-SEP-11
6,416,"todos",25-SEP-11
47,878,"todos",23-SEP-11
42,234,"diurno",20-SEP-11
17,665,"diurno",30-AUG-11
49,981,"nocturno",26-SEP-11
40,562,"diurno",24-AUG-11
29,162,"todos",17-AUG-11
1,39,"diurno",16-AUG-11
54,892,"nocturno",20-AUG-11
1,749,"nocturno",19-SEP-11
53,507,"nocturno",08-SEP-11
38,581,"todos",31-AUG-11
50,723,"todos",03-SEP-11
12,878,"todos",12-SEP-11
18,641,"nocturno",13-SEP-11
3,716,"nocturno",29-AUG-11
1,572,"nocturno",24-AUG-11
17,352,"todos",26-AUG-11
13,799,"todos",19-SEP-11
41,550,"diurno",14-AUG-11
8,176,"nocturno",02-SEP-11
21,31,"nocturno",16-SEP-11
31,613,"todos",30-AUG-11
24,809,"todos",08-SEP-11
27,467,"todos",28-SEP-11
41,20,"nocturno",18-AUG-11
4,7,"diurno",18-SEP-11
56,114,"todos",24-AUG-11
1,484,"diurno",13-SEP-11
36,39,"diurno",27-AUG-11
40,401,"diurno",30-AUG-11
27,572,"diurno",15-AUG-11
1,178,"nocturno",21-SEP-11
27,755,"nocturno",19-AUG-11
8,250,"todos",03-SEP-11
47,609,"todos",28-SEP-11
53,135,"todos",24-AUG-11
22,39,"diurno",14-SEP-11
31,739,"todos",01-JAN-10
41,454,"diurno",27-AUG-11
21,42,"nocturno",11-SEP-11
41,599,"diurno",23-SEP-11
21,537,"diurno",21-AUG-11
28,882,"nocturno",23-SEP-11
11,538,"todos",23-AUG-11
14,653,"nocturno",08-SEP-11
20,778,"nocturno",17-AUG-11
18,982,"diurno",26-SEP-11
32,127,"nocturno",07-SEP-11
23,676,"nocturno",29-SEP-11
24,578,"todos",19-SEP-11
47,24,"diurno",23-SEP-11
13,110,"nocturno",27-AUG-11
26,759,"todos",31-AUG-11
44,533,"diurno",26-AUG-11
4,362,"diurno",14-AUG-11
47,579,"todos",16-SEP-11
47,65,"nocturno",22-AUG-11
22,748,"nocturno",25-AUG-11
48,218,"todos",07-SEP-11
29,650,"todos",16-SEP-11
15,870,"nocturno",26-SEP-11
23,862,"nocturno",31-AUG-11
18,709,"nocturno",16-AUG-11
22,538,"nocturno",25-AUG-11
6,723,"todos",23-AUG-11
34,295,"todos",15-AUG-11
31,107,"todos",08-SEP-11
29,182,"nocturno",05-SEP-11
2,227,"nocturno",23-SEP-11
10,723,"nocturno",19-AUG-11
7,390,"nocturno",21-SEP-11
42,660,"todos",31-AUG-11
49,788,"diurno",25-AUG-11
8,588,"todos",18-AUG-11
21,870,"todos",28-AUG-11
6,983,"todos",25-SEP-11
7,138,"todos",16-SEP-11
23,37,"nocturno",18-SEP-11
48,827,"nocturno",28-SEP-11
44,436,"todos",01-OCT-11
53,639,"nocturno",07-SEP-11
21,641,"todos",16-AUG-11
12,212,"todos",11-SEP-11
4,826,"nocturno",31-AUG-11
42,290,"nocturno",21-AUG-11
52,444,"diurno",02-SEP-11
46,993,"nocturno",11-SEP-11
15,953,"todos",02-SEP-11
41,527,"todos",22-AUG-11
56,797,"nocturno",03-SEP-11
35,510,"todos",24-AUG-11
55,617,"diurno",28-AUG-11
30,55,"nocturno",25-SEP-11
30,695,"todos",28-SEP-11
3,123,"diurno",26-AUG-11
42,934,"todos",14-SEP-11
8,755,"nocturno",14-AUG-11
43,650,"todos",18-SEP-11
39,501,"nocturno",29-SEP-11
23,817,"nocturno",30-AUG-11
25,422,"todos",24-SEP-11
12,392,"diurno",02-SEP-11
27,695,"nocturno",05-SEP-11
42,943,"nocturno",18-AUG-11
40,813,"todos",25-AUG-11
1,645,"todos",29-AUG-11
21,650,"nocturno",16-SEP-11
42,519,"diurno",30-AUG-11
55,398,"nocturno",16-AUG-11
54,852,"todos",21-SEP-11
38,241,"diurno",11-SEP-11
34,980,"todos",13-SEP-11
47,303,"todos",02-SEP-11
32,59,"todos",22-AUG-11
49,385,"nocturno",03-SEP-11
18,537,"nocturno",12-SEP-11
11,679,"diurno",08-SEP-11
50,980,"diurno",16-AUG-11
42,926,"nocturno",08-SEP-11
40,368,"nocturno",23-SEP-11
15,451,"todos",28-AUG-11
36,247,"nocturno",20-SEP-11
45,590,"todos",19-SEP-11
35,371,"nocturno",18-AUG-11
49,266,"nocturno",18-AUG-11
44,709,"nocturno",28-SEP-11
23,707,"diurno",20-AUG-11
7,946,"nocturno",09-SEP-11
35,572,"nocturno",17-AUG-11
50,851,"todos",21-SEP-11
50,976,"diurno",04-SEP-11
17,152,"todos",19-SEP-11
49,182,"nocturno",15-AUG-11
23,788,"todos",23-AUG-11
13,947,"nocturno",21-AUG-11
1,678,"diurno",14-AUG-11
31,798,"todos",27-AUG-11
24,719,"diurno",26-AUG-11
7,199,"nocturno",24-AUG-11
49,18,"todos",25-AUG-11
42,548,"nocturno",07-SEP-11
50,304,"diurno",20-SEP-11
43,818,"todos",24-AUG-11
2,256,"todos",15-AUG-11
56,440,"diurno",30-AUG-11
11,337,"nocturno",16-AUG-11
42,135,"diurno",23-SEP-11
18,944,"nocturno",23-SEP-11
12,251,"diurno",23-SEP-11
41,975,"nocturno",08-SEP-11
48,966,"todos",11-SEP-11
4,303,"diurno",31-AUG-11
15,164,"diurno",12-SEP-11
35,187,"diurno",13-SEP-11
14,52,"nocturno",30-AUG-11
7,532,"diurno",19-SEP-11
15,654,"nocturno",29-AUG-11
41,977,"diurno",24-AUG-11
26,951,"diurno",20-AUG-11
2,726,"diurno",19-AUG-11
11,546,"nocturno",12-SEP-11
3,70,"nocturno",01-SEP-11
12,84,"todos",09-SEP-11
28,313,"nocturno",28-SEP-11
9,222,"nocturno",26-SEP-11
8,981,"diurno",07-SEP-11
23,264,"nocturno",05-SEP-11
21,199,"diurno",25-AUG-11
47,952,"diurno",02-SEP-11
52,643,"diurno",16-SEP-11
30,385,"todos",14-SEP-11
33,136,"todos",26-AUG-11
51,470,"todos",16-AUG-11
2,660,"todos",13-SEP-11
6,802,"todos",24-SEP-11
8,245,"todos",16-SEP-11
33,677,"todos",19-AUG-11
15,542,"todos",12-SEP-11
24,13,"nocturno",19-AUG-11
51,893,"diurno",24-AUG-11
16,622,"diurno",18-SEP-11
54,386,"todos",24-SEP-11
7,263,"nocturno",24-AUG-11
30,217,"todos",23-SEP-11
22,707,"nocturno",16-AUG-11
16,610,"todos",19-SEP-11
48,157,"nocturno",02-SEP-11
35,629,"nocturno",17-AUG-11
26,758,"nocturno",13-SEP-11
21,128,"diurno",25-SEP-11
26,289,"todos",25-AUG-11
42,156,"diurno",05-SEP-11
22,627,"todos",31-AUG-11
41,681,"todos",25-AUG-11
56,500,"diurno",25-AUG-11
41,887,"diurno",28-AUG-11
51,459,"todos",18-SEP-11
43,482,"todos",29-AUG-11
32,607,"nocturno",22-AUG-11
26,973,"todos",06-SEP-11
41,855,"nocturno",27-AUG-11
56,149,"todos",29-AUG-11
24,65,"diurno",23-AUG-11
30,526,"nocturno",06-SEP-11
36,799,"todos",17-AUG-11
52,425,"todos",14-AUG-11
32,540,"todos",21-SEP-11
21,46,"nocturno",26-SEP-11
3,995,"diurno",07-SEP-11
13,12,"diurno",20-SEP-11
36,652,"nocturno",21-AUG-11
49,540,"todos",11-SEP-11
28,214,"nocturno",18-SEP-11
16,598,"diurno",05-SEP-11
40,912,"todos",22-AUG-11
19,908,"todos",02-SEP-11
33,893,"nocturno",24-AUG-11
50,98,"todos",27-AUG-11
31,391,"todos",31-AUG-11
8,144,"diurno",25-SEP-11
27,843,"diurno",29-AUG-11
13,576,"nocturno",02-SEP-11
8,161,"nocturno",21-AUG-11
44,725,"todos",26-SEP-11
54,203,"nocturno",16-SEP-11
46,702,"diurno",31-AUG-11
22,171,"nocturno",28-SEP-11
18,261,"diurno",20-AUG-11
32,897,"todos",14-AUG-11
31,549,"nocturno",07-SEP-11
1,873,"diurno",25-AUG-11
23,996,"todos",25-SEP-11
45,370,"todos",09-SEP-11
2,839,"nocturno",19-SEP-11
40,41,"todos",23-AUG-11
18,706,"diurno",16-AUG-11
15,610,"diurno",23-AUG-11
50,972,"diurno",29-SEP-11
10,572,"todos",11-SEP-11
25,175,"todos",16-AUG-11
35,95,"nocturno",17-AUG-11
6,522,"diurno",01-OCT-11
26,347,"todos",20-SEP-11
54,329,"todos",09-SEP-11
3,65,"todos",21-SEP-11
8,232,"diurno",20-AUG-11
16,325,"todos",03-SEP-11
46,980,"nocturno",30-SEP-11
55,140,"nocturno",07-SEP-11
1,574,"nocturno",29-AUG-11
37,570,"nocturno",08-SEP-11
41,899,"diurno",01-SEP-11
23,545,"todos",12-SEP-11
19,61,"todos",29-SEP-11
45,820,"nocturno",09-SEP-11
43,891,"todos",05-SEP-11
52,732,"diurno",23-AUG-11
10,410,"diurno",27-AUG-11
43,607,"nocturno",19-SEP-11
1,217,"todos",31-AUG-11
33,962,"diurno",19-AUG-11
33,95,"todos",18-SEP-11
53,878,"nocturno",21-SEP-11
26,307,"diurno",14-SEP-11
22,164,"todos",19-AUG-11
39,208,"todos",01-SEP-11
39,207,"todos",23-AUG-11
40,109,"todos",20-AUG-11
55,245,"nocturno",08-SEP-11
1,59,"nocturno",09-SEP-11
36,874,"todos",26-AUG-11
47,944,"nocturno",28-SEP-11
17,409,"todos",25-SEP-11
4,471,"todos",14-AUG-11
43,254,"diurno",13-SEP-11
10,934,"todos",09-SEP-11
7,432,"todos",01-OCT-11
32,811,"nocturno",04-SEP-11
17,966,"nocturno",27-AUG-11
7,245,"todos",24-SEP-11
44,924,"diurno",27-AUG-11
54,263,"nocturno",16-SEP-11
6,65,"diurno",17-AUG-11
29,946,"nocturno",06-SEP-11
51,732,"todos",16-SEP-11
37,987,"diurno",25-SEP-11
44,823,"diurno",01-SEP-11
18,268,"todos",18-SEP-11
54,708,"diurno",27-AUG-11
10,113,"nocturno",22-AUG-11
9,29,"diurno",16-SEP-11
38,621,"todos",14-AUG-11
41,348,"todos",21-AUG-11
21,214,"todos",22-AUG-11
53,937,"nocturno",02-SEP-11
27,770,"diurno",24-SEP-11
8,171,"nocturno",23-SEP-11
18,315,"nocturno",05-SEP-11
3,820,"todos",29-AUG-11
49,686,"todos",11-SEP-11
25,204,"diurno",21-AUG-11
50,454,"nocturno",22-AUG-11
48,304,"nocturno",14-AUG-11
22,581,"diurno",11-SEP-11
17,69,"diurno",19-AUG-11
43,284,"nocturno",17-AUG-11
41,421,"nocturno",16-SEP-11
37,512,"diurno",19-SEP-11
43,457,"todos",07-SEP-11
38,781,"todos",16-SEP-11
2,806,"diurno",27-AUG-11
41,199,"todos",20-SEP-11
3,308,"diurno",09-SEP-11
2,328,"diurno",11-SEP-11
44,135,"diurno",15-AUG-11
50,438,"diurno",20-AUG-11
13,356,"todos",18-AUG-11
44,21,"diurno",14-SEP-11
26,373,"nocturno",29-AUG-11
48,875,"nocturno",12-SEP-11
2,462,"todos",26-AUG-11
35,703,"nocturno",19-SEP-11
15,796,"todos",21-SEP-11
23,718,"nocturno",21-AUG-11
49,585,"nocturno",30-SEP-11
24,28,"todos",23-SEP-11
26,193,"todos",03-SEP-11
50,780,"diurno",15-AUG-11
45,350,"todos",24-SEP-11
7,86,"nocturno",21-AUG-11
30,46,"todos",19-AUG-11
46,202,"todos",18-SEP-11
6,103,"diurno",24-AUG-11
38,545,"todos",23-SEP-11
37,970,"nocturno",30-SEP-11
21,811,"nocturno",23-AUG-11
49,136,"nocturno",29-SEP-11
34,109,"diurno",26-AUG-11
28,619,"nocturno",04-SEP-11
30,527,"nocturno",16-SEP-11
1,285,"diurno",22-AUG-11
36,776,"todos",14-AUG-11
7,638,"diurno",01-SEP-11
35,380,"nocturno",30-SEP-11
20,168,"diurno",21-AUG-11
48,666,"diurno",24-AUG-11
46,836,"todos",01-SEP-11
19,74,"todos",15-AUG-11
55,640,"diurno",23-AUG-11
39,877,"diurno",15-AUG-11
44,330,"todos",29-SEP-11
18,502,"nocturno",30-AUG-11
47,679,"todos",19-SEP-11
32,901,"diurno",01-OCT-11
32,925,"todos",22-AUG-11
7,777,"nocturno",04-SEP-11
11,632,"diurno",19-SEP-11
34,506,"nocturno",25-AUG-11
42,907,"diurno",26-SEP-11
50,351,"nocturno",02-SEP-11
2,722,"diurno",02-SEP-11
15,768,"diurno",05-SEP-11
41,950,"todos",24-AUG-11
46,514,"diurno",29-SEP-11
18,657,"todos",16-AUG-11
1,807,"todos",14-SEP-11
31,134,"nocturno",24-AUG-11
43,600,"todos",18-AUG-11
54,43,"todos",25-AUG-11
32,452,"nocturno",16-SEP-11
26,39,"nocturno",26-AUG-11
30,5,"nocturno",18-AUG-11
55,237,"diurno",24-SEP-11
11,231,"nocturno",25-AUG-11
2,640,"diurno",14-AUG-11
31,454,"diurno",29-SEP-11
32,199,"todos",26-AUG-11
27,534,"diurno",20-AUG-11
30,506,"nocturno",21-AUG-11
16,360,"nocturno",14-AUG-11
32,438,"nocturno",31-AUG-11
44,353,"nocturno",19-AUG-11
48,312,"todos",04-SEP-11
11,221,"diurno",26-SEP-11
1,936,"diurno",28-SEP-11
3,815,"nocturno",23-SEP-11
7,568,"nocturno",12-SEP-11
26,236,"todos",27-AUG-11
38,559,"diurno",09-SEP-11
10,378,"todos",24-SEP-11
53,255,"todos",12-SEP-11
46,106,"diurno",23-SEP-11
39,288,"diurno",16-SEP-11
9,957,"todos",25-AUG-11
34,430,"nocturno",09-SEP-11
25,343,"diurno",16-SEP-11
47,366,"nocturno",01-SEP-11
20,946,"diurno",04-SEP-11
24,855,"nocturno",02-SEP-11
47,590,"todos",26-SEP-11
37,10,"diurno",23-SEP-11
33,923,"nocturno",20-AUG-11
27,751,"todos",08-SEP-11
17,776,"diurno",21-AUG-11
3,961,"diurno",09-SEP-11
14,788,"nocturno",25-AUG-11
30,65,"todos",03-SEP-11
55,206,"todos",21-AUG-11
20,63,"diurno",16-SEP-11
14,960,"diurno",16-AUG-11
53,264,"todos",26-AUG-11
27,218,"nocturno",26-SEP-11
40,477,"todos",24-AUG-11
8,606,"diurno",26-AUG-11
21,698,"diurno",14-SEP-11
55,90,"diurno",28-SEP-11
35,943,"diurno",09-SEP-11
15,378,"diurno",24-SEP-11
32,541,"nocturno",31-AUG-11
16,10,"diurno",20-SEP-11
56,836,"diurno",14-SEP-11
19,610,"nocturno",14-SEP-11
14,912,"diurno",21-SEP-11
1,622,"nocturno",01-OCT-11
56,646,"nocturno",07-SEP-11
7,453,"diurno",25-AUG-11
34,735,"nocturno",28-SEP-11
36,370,"diurno",29-AUG-11
45,888,"todos",28-AUG-11
41,912,"todos",24-SEP-11
27,857,"todos",16-SEP-11
41,751,"nocturno",14-AUG-11
6,266,"todos",26-SEP-11
14,272,"diurno",26-SEP-11
41,493,"todos",17-AUG-11
32,444,"diurno",31-AUG-11
51,937,"todos",12-SEP-11
53,16,"todos",01-OCT-11
26,739,"todos",01-OCT-11
25,959,"nocturno",30-SEP-11
37,775,"diurno",05-SEP-11
36,180,"todos",28-AUG-11
17,18,"nocturno",21-AUG-11
3,239,"todos",29-SEP-11
46,132,"diurno",18-AUG-11
10,110,"nocturno",24-SEP-11
13,198,"nocturno",17-AUG-11
35,640,"diurno",04-SEP-11
52,155,"nocturno",11-SEP-11
16,216,"nocturno",17-AUG-11
45,159,"diurno",18-AUG-11
51,85,"todos",24-AUG-11
18,606,"todos",16-SEP-11
26,804,"todos",29-AUG-11
29,735,"diurno",25-AUG-11
27,176,"todos",14-SEP-11
21,558,"todos",29-SEP-11
40,593,"diurno",21-AUG-11
3,367,"diurno",03-SEP-11
12,216,"diurno",06-SEP-11
24,44,"todos",02-SEP-11
27,171,"diurno",19-SEP-11
37,255,"todos",28-SEP-11
41,290,"todos",12-SEP-11
16,210,"todos",19-SEP-11
18,147,"diurno",07-SEP-11
54,996,"diurno",07-SEP-11
46,498,"diurno",14-AUG-11
28,731,"nocturno",24-AUG-11
23,44,"diurno",11-SEP-11
22,492,"todos",14-SEP-11
46,642,"todos",25-AUG-11
54,722,"nocturno",30-AUG-11
13,959,"todos",14-SEP-11
11,984,"nocturno",02-SEP-11
55,144,"diurno",16-SEP-11
42,705,"todos",15-AUG-11
50,889,"nocturno",15-AUG-11
3,613,"nocturno",29-SEP-11
48,870,"diurno",03-SEP-11
7,703,"nocturno",07-SEP-11
15,767,"nocturno",26-AUG-11
3,647,"nocturno",14-AUG-11
3,152,"diurno",14-SEP-11
16,31,"diurno",23-AUG-11
30,733,"todos",01-SEP-11
19,45,"diurno",01-OCT-11
48,719,"todos",15-AUG-11
36,507,"todos",12-SEP-11
33,283,"diurno",19-AUG-11
41,356,"todos",25-AUG-11
21,413,"nocturno",05-SEP-11
40,969,"diurno",28-SEP-11
1,630,"nocturno",21-SEP-11
2,973,"diurno",15-AUG-11
31,339,"nocturno",08-SEP-11
48,384,"nocturno",04-SEP-11
48,802,"todos",28-SEP-11
19,235,"todos",28-SEP-11
48,14,"nocturno",07-SEP-11
9,62,"todos",01-OCT-11
51,950,"nocturno",09-SEP-11
36,867,"nocturno",19-SEP-11
2,974,"nocturno",02-SEP-11
11,460,"todos",24-SEP-11
41,384,"todos",25-SEP-11
36,279,"diurno",29-AUG-11
43,361,"diurno",19-SEP-11
47,95,"diurno",30-SEP-11
6,832,"todos",30-AUG-11
1,209,"diurno",25-SEP-11
53,978,"nocturno",11-SEP-11
55,39,"diurno",11-SEP-11
20,423,"diurno",14-SEP-11
35,208,"todos",26-AUG-11
11,323,"nocturno",29-AUG-11
34,525,"diurno",28-SEP-11
6,889,"todos",24-SEP-11
19,482,"todos",24-SEP-11
19,147,"todos",09-SEP-11
46,489,"todos",05-SEP-11
41,577,"nocturno",23-AUG-11
34,620,"todos",06-SEP-11
26,151,"diurno",16-AUG-11
43,163,"diurno",23-AUG-11
22,409,"nocturno",02-SEP-11
27,911,"nocturno",03-SEP-11
33,334,"nocturno",14-SEP-11
51,398,"todos",01-OCT-11
10,145,"todos",26-SEP-11
39,34,"nocturno",01-SEP-11
7,327,"nocturno",23-AUG-11
55,433,"todos",20-AUG-11
46,745,"nocturno",25-AUG-11
41,719,"diurno",25-AUG-11
17,542,"diurno",02-SEP-11
27,475,"todos",27-AUG-11
31,478,"todos",16-SEP-11
36,676,"nocturno",29-AUG-11
44,140,"diurno",13-SEP-11
31,453,"nocturno",27-AUG-11
10,545,"diurno",28-SEP-11
8,291,"nocturno",27-AUG-11
44,474,"nocturno",01-OCT-11
22,799,"todos",25-SEP-11
56,772,"diurno",31-AUG-11
33,437,"diurno",02-SEP-11
21,813,"diurno",30-SEP-11
22,213,"diurno",07-SEP-11
44,450,"todos",17-AUG-11
44,728,"diurno",09-SEP-11
50,130,"todos",27-AUG-11
12,406,"todos",26-SEP-11
50,211,"diurno",25-AUG-11
3,654,"diurno",17-AUG-11
30,534,"nocturno",17-AUG-11
28,109,"diurno",11-SEP-11
14,813,"todos",27-AUG-11
15,909,"todos",20-AUG-11
30,619,"todos",16-AUG-11
33,991,"diurno",21-AUG-11
19,347,"diurno",16-SEP-11
4,891,"nocturno",29-AUG-11
28,800,"diurno",25-AUG-11
43,820,"todos",25-AUG-11
28,259,"diurno",01-SEP-11
39,11,"nocturno",02-SEP-11
9,168,"todos",20-AUG-11
51,595,"diurno",21-SEP-11
52,825,"diurno",21-AUG-11
16,509,"nocturno",13-SEP-11
46,694,"diurno",23-AUG-11
56,178,"todos",15-AUG-11
26,221,"diurno",29-AUG-11
24,4,"todos",17-AUG-11
31,287,"nocturno",23-AUG-11
33,878,"nocturno",21-AUG-11
34,676,"diurno",16-SEP-11
48,256,"diurno",09-SEP-11
56,521,"diurno",23-AUG-11
11,244,"nocturno",22-AUG-11
9,658,"nocturno",30-AUG-11
36,208,"todos",05-SEP-11
26,486,"nocturno",18-SEP-11
30,655,"nocturno",26-AUG-11
43,945,"diurno",23-AUG-11
9,356,"nocturno",14-AUG-11
14,214,"nocturno",24-AUG-11
3,776,"todos",31-AUG-11
49,629,"diurno",01-SEP-11
45,245,"diurno",03-SEP-11
28,693,"nocturno",22-AUG-11
25,165,"nocturno",31-AUG-11
39,654,"diurno",26-AUG-11
33,901,"todos",29-SEP-11
1,414,"todos",29-SEP-11
17,219,"diurno",29-AUG-11
41,779,"todos",20-SEP-11
25,400,"todos",21-AUG-11
1,296,"todos",21-AUG-11
16,428,"diurno",31-AUG-11
11,178,"todos",01-SEP-11
20,851,"nocturno",14-AUG-11
30,88,"nocturno",02-SEP-11
46,222,"nocturno",28-SEP-11
30,762,"nocturno",02-SEP-11
49,231,"todos",01-SEP-11
1,746,"nocturno",27-AUG-11
8,912,"todos",28-AUG-11
9,734,"diurno",25-SEP-11
47,563,"nocturno",18-AUG-11
26,277,"nocturno",05-SEP-11
8,237,"todos",30-AUG-11
10,851,"diurno",28-SEP-11
19,952,"nocturno",13-SEP-11
44,554,"diurno",19-AUG-11
20,998,"nocturno",16-SEP-11
25,920,"diurno",29-AUG-11
56,954,"nocturno",11-SEP-11
38,615,"diurno",12-SEP-11
45,308,"nocturno",25-AUG-11
27,16,"diurno",01-OCT-11
22,805,"nocturno",09-SEP-11
44,921,"nocturno",28-SEP-11
54,909,"diurno",17-AUG-11
48,912,"todos",08-SEP-11
15,97,"nocturno",24-SEP-11
40,126,"diurno",29-AUG-11
16,253,"nocturno",18-AUG-11
26,662,"nocturno",01-OCT-11
44,635,"diurno",30-SEP-11
16,878,"diurno",02-SEP-11
17,923,"diurno",03-SEP-11
14,414,"nocturno",28-AUG-11
43,88,"todos",21-AUG-11
7,323,"diurno",25-SEP-11
39,167,"diurno",02-SEP-11
42,887,"nocturno",13-SEP-11
10,211,"diurno",16-AUG-11
52,571,"diurno",27-AUG-11
14,904,"nocturno",16-AUG-11
40,739,"diurno",16-AUG-11
35,600,"todos",15-AUG-11
27,20,"nocturno",15-AUG-11
36,794,"nocturno",06-SEP-11
10,450,"todos",29-SEP-11
39,284,"todos",29-AUG-11
44,765,"todos",14-AUG-11
19,501,"nocturno",12-SEP-11
40,481,"nocturno",26-AUG-11
56,802,"nocturno",09-SEP-11
44,627,"todos",18-AUG-11
42,691,"diurno",21-AUG-11
51,281,"diurno",27-AUG-11
8,248,"nocturno",16-AUG-11
32,265,"diurno",05-SEP-11
23,256,"diurno",02-SEP-11
9,640,"nocturno",24-AUG-11
37,787,"nocturno",25-AUG-11
19,252,"nocturno",20-SEP-11
42,888,"todos",30-SEP-11
36,151,"todos",04-SEP-11
24,78,"todos",05-SEP-11
34,64,"nocturno",20-SEP-11
4,443,"nocturno",29-SEP-11
21,593,"todos",06-SEP-11
21,184,"todos",20-AUG-11
44,295,"todos",16-AUG-11
9,211,"nocturno",28-SEP-11
51,833,"nocturno",15-AUG-11
45,840,"nocturno",19-SEP-11
47,874,"diurno",25-AUG-11
31,323,"diurno",31-AUG-11
15,463,"todos",16-AUG-11
19,71,"nocturno",22-AUG-11
52,892,"diurno",17-AUG-11
12,734,"diurno",01-SEP-11
52,323,"todos",21-AUG-11
33,486,"nocturno",16-AUG-11
25,649,"nocturno",27-AUG-11
56,156,"diurno",02-SEP-11
36,366,"todos",30-AUG-11
52,89,"todos",29-SEP-11
4,444,"diurno",16-AUG-11
56,848,"diurno",15-AUG-11
43,473,"nocturno",07-SEP-11
33,169,"nocturno",19-SEP-11
9,562,"todos",20-AUG-11
31,749,"todos",25-SEP-11
50,762,"nocturno",01-OCT-11
37,801,"nocturno",28-AUG-11
55,11,"todos",01-OCT-11
8,460,"nocturno",29-AUG-11
44,855,"nocturno",29-AUG-11
16,456,"diurno",20-SEP-11
48,572,"nocturno",02-SEP-11
48,623,"nocturno",06-SEP-11
34,101,"diurno",14-SEP-11
42,849,"todos",02-SEP-11
50,902,"todos",08-SEP-11
46,664,"todos",30-AUG-11
3,544,"todos",19-SEP-11
53,745,"todos",24-SEP-11
13,690,"todos",11-SEP-11
10,748,"diurno",13-SEP-11
1,461,"todos",27-AUG-11
22,784,"nocturno",19-SEP-11
14,300,"nocturno",22-AUG-11
2,701,"todos",18-SEP-11
23,369,"diurno",29-AUG-11
28,275,"diurno",26-SEP-11
20,1,"diurno",05-SEP-11
34,178,"nocturno",12-SEP-11
42,226,"nocturno",16-AUG-11
27,879,"nocturno",09-SEP-11
7,624,"diurno",24-AUG-11
1,821,"diurno",14-AUG-11
49,2,"nocturno",25-AUG-11
19,534,"todos",24-AUG-11
9,647,"diurno",25-AUG-11
19,540,"todos",02-SEP-11
15,182,"todos",18-SEP-11
50,205,"nocturno",14-AUG-11
53,240,"nocturno",16-SEP-11
35,881,"nocturno",25-AUG-11
42,497,"todos",02-SEP-11
24,797,"nocturno",29-SEP-11
49,4,"nocturno",05-SEP-11
56,374,"todos",12-SEP-11
40,149,"todos",31-AUG-11
41,435,"todos",13-SEP-11
11,745,"nocturno",18-AUG-11
30,601,"todos",24-SEP-11
8,261,"todos",15-AUG-11
20,960,"todos",09-SEP-11
41,298,"todos",27-AUG-11
24,733,"nocturno",27-AUG-11
25,527,"diurno",14-SEP-11
40,818,"todos",29-SEP-11
45,961,"nocturno",21-AUG-11
35,701,"diurno",29-SEP-11
49,200,"diurno",21-AUG-11
9,504,"nocturno",27-AUG-11
47,518,"todos",24-SEP-11
49,156,"diurno",09-SEP-11
14,943,"nocturno",11-SEP-11
31,682,"diurno",19-AUG-11
13,31,"todos",06-SEP-11
10,419,"nocturno",21-AUG-11
51,166,"todos",02-SEP-11
26,828,"todos",21-AUG-11
30,398,"todos",03-SEP-11
32,272,"nocturno",14-AUG-11
13,834,"todos",03-SEP-11
33,126,"diurno",29-SEP-11
48,517,"diurno",25-SEP-11
7,339,"nocturno",11-SEP-11
16,453,"nocturno",02-SEP-11
33,809,"diurno",21-AUG-11
50,153,"nocturno",02-SEP-11
52,174,"nocturno",06-SEP-11
17,548,"nocturno",26-SEP-11
17,525,"todos",12-SEP-11
13,942,"diurno",02-SEP-11
27,803,"todos",31-AUG-11
18,858,"diurno",22-AUG-11
2,835,"todos",25-SEP-11
22,460,"todos",16-AUG-11
54,825,"todos",14-AUG-11
8,729,"diurno",01-OCT-11
41,369,"nocturno",14-SEP-11
17,775,"todos",02-SEP-11
6,862,"diurno",14-SEP-11
18,516,"nocturno",28-AUG-11
17,804,"todos",20-SEP-11
11,953,"diurno",23-SEP-11
28,466,"nocturno",22-AUG-11
52,401,"todos",12-SEP-11
33,605,"diurno",04-SEP-11
13,412,"todos",16-SEP-11
51,124,"nocturno",18-AUG-11
47,432,"diurno",21-AUG-11
4,759,"todos",22-AUG-11
40,397,"diurno",17-AUG-11
8,235,"diurno",26-AUG-11
34,818,"todos",22-AUG-11
33,454,"diurno",20-SEP-11
40,75,"diurno",21-SEP-11
3,648,"todos",21-AUG-11
56,940,"todos",06-SEP-11
41,597,"nocturno",11-SEP-11
46,590,"diurno",13-SEP-11
41,292,"todos",16-SEP-11
51,584,"nocturno",02-SEP-11
27,63,"nocturno",29-SEP-11
22,158,"todos",30-AUG-11
11,382,"nocturno",14-AUG-11
